brand_name,generic_name,manufacturer,total_spending_2023,total_units_2023,total_claims_2023,total_beneficiaries_2023,avg_price_per_unit_2023,country,source
Sulfamylon,Mafenide Acetate,Overall,52451.88,41505.1,391,268.0,1.2637454192,US,Medicare Part D
Sulfasalazine,Sulfasalazine,Overall,13706583.77,99059165.646,468253,112219.0,0.1383687707,US,Medicare Part D
Sulfasalazine Dr,Sulfasalazine,Overall,6351326.39,24649717.0,113786,31993.0,0.257663258,US,Medicare Part D
Sulindac,Sulindac,Overall,3975304.37,12204974.0,163014,58059.0,0.3288553342,US,Medicare Part D
Sumatriptan,Sumatriptan,Overall,10832607.71,360458.0,44760,13833.0,30.039345681,US,Medicare Part D
Sumatriptan Succ-Naproxen Sod,Sumatriptan Succ/Naproxen Sod,Overall,2945534.52,60047.0,4893,979.0,49.044423112,US,Medicare Part D
Sumatriptan Succinate*,Sumatriptan Succinate,Overall,54013135.91,21048575.663,1790662,453972.0,5.0920484241,US,Medicare Part D
Sunitinib Malate,Sunitinib Malate,Overall,60723371.37,174932.0,7212,1343.0,354.84775153,US,Medicare Part D
Sunlenca*,Lenacapavir Sodium,Overall,9723618.4,2492.5,726,320.0,4346.2936871,US,Medicare Part D
Sunosi,Solriamfetol HCl,Overall,17479999.35,609345.5,16771,3390.0,28.683160595,US,Medicare Part D
Suprep,"Sodium, Potassium,Mag Sulfates",Overall,12764189.04,39266327.0,110712,108083.0,0.3250670489,US,Medicare Part D
Sure Comfort,"Pen Needle, Diabetic",Overall,556925.84,1238096.0,9391,3783.0,0.4495174645,US,Medicare Part D
Sure Comfort,"Syring-Needl,Disp,Insul,0.3 Ml",Overall,776592.82,2337037.0,24432,8687.0,0.3323585814,US,Medicare Part D
Sure Comfort,"Syringe And Needle,Insulin,1ml",Overall,1868510.26,5840829.0,58776,19798.0,0.3200427281,US,Medicare Part D
Sure Comfort,"Syringe-Needle,Insulin,0.5 Ml",Overall,2007664.49,6050674.0,63138,19511.0,0.3320234932,US,Medicare Part D
Sure Comfort Alcohol,Alcohol Antiseptic Pads,Overall,70093.49,1132452.0,8278,3392.0,0.0618953298,US,Medicare Part D
Sure Comfort Insulin Syringe,"Syring-Needl,Disp,Insul,0.3 Ml",Overall,5404.68,15620.0,146,75.0,0.3460102433,US,Medicare Part D
Sure Comfort Insulin Syringe,"Syringe And Needle,Insulin,1ml",Overall,7345.85,22785.0,251,90.0,0.3223985078,US,Medicare Part D
Sure Comfort Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",Overall,3956.75,12210.0,131,66.0,0.3240581491,US,Medicare Part D
Sure Comfort Pen Needle,"Pen Needle, Diabetic",Overall,8339111.36,19332297.937,148314,57064.0,0.4313505815,US,Medicare Part D
Sure Comfort Safety Pen Needle,"Pen Needle, Diabetic, Safety",Overall,2892.42,4630.0,28,14.0,0.6348243171,US,Medicare Part D
Sure-Fine Pen Needles,"Pen Needle, Diabetic",Overall,2373.22,6830.0,67,31.0,0.3485590082,US,Medicare Part D
Sure-Ject Insulin Syringe,"Syring-Needl,Disp,Insul,0.3 Ml",Overall,4945.92,14910.0,179,49.0,0.3317183099,US,Medicare Part D
Sure-Ject Insulin Syringe,"Syringe And Needle,Insulin,1ml",Overall,3988.36,4147.0,61,23.0,0.8863709606,US,Medicare Part D
Sure-Ject Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",Overall,4924.04,14439.0,173,83.0,0.341528617,US,Medicare Part D
Sure-Prep Alcohol Prep Pads,Alcohol Antiseptic Pads,Overall,3533.14,29550.0,203,65.0,0.1195648054,US,Medicare Part D
Sustiva,Efavirenz,Overall,24875.88,1920.0,26,13.0,15.140923077,US,Medicare Part D
Sustol,Granisetron,Overall,88319.71,45.2,92,18.0,1953.975885,US,Medicare Part D
Sutab,Sod Sulf/Pot Chloride/Mag Sulf,Overall,29113136.93,4163379.0,173674,168691.0,6.9926703598,US,Medicare Part D
Sutent,Sunitinib Malate,Overall,7397129.05,14975.0,632,124.0,505.58740497,US,Medicare Part D
Syeda,Ethinyl Estradiol/Drospirenone,Overall,148805.83,169714.0,2777,744.0,0.8768035047,US,Medicare Part D
Syfovre,PEGcetacoplan/PF,Overall,1557240.53,67.2,500,233.0,23173.222173,US,Medicare Part D
Symbicort,Budesonide/Formoterol Fumarate,Overall,2004295917.7,51355547.042,3728966,984400.0,38.982297869,US,Medicare Part D
Symbyax,Olanzapine/Fluoxetine HCl,Overall,64748.25,5468.0,134,28.0,11.788948964,US,Medicare Part D
Symdeko,Tezacaftor/IVacaftor,Overall,14484493.13,31976.0,529,71.0,452.97434209,US,Medicare Part D
Symfi,Efavirenz/Lamivu/Tenofov Disop,Overall,1243780.78,27060.0,377,110.0,45.963813008,US,Medicare Part D
Symfi Lo,Efavirenz/Lamivu/Tenofov Disop,Overall,134568.88,2640.0,54,12.0,50.973060606,US,Medicare Part D
Symlinpen 120,Pramlintide Acetate,Overall,2571976.31,11480.4,1082,209.0,224.03194227,US,Medicare Part D
Symlinpen 60,Pramlintide Acetate,Overall,1478779.32,4289.0,896,252.0,344.78417347,US,Medicare Part D
Sympazan,Clobazam,Overall,2541058.78,69394.0,1350,183.0,36.960008272,US,Medicare Part D
Symproic,Naldemedine Tosylate,Overall,11899468.47,783415.0,22736,5113.0,15.189227255,US,Medicare Part D
Symtuza,Darunavir/Cob/Emtri/Tenof Alaf,Overall,468770365.37,2909704.0,93533,10884.0,161.10586004,US,Medicare Part D
Synagis,Palivizumab,Overall,42485.31,11.5,14,,3768.075,US,Medicare Part D
Synarel,Nafarelin Acetate,Overall,203561.88,520.0,58,15.0,391.46515385,US,Medicare Part D
Synjardy,Empagliflozin/Metformin HCl,Overall,163646663.37,15968209.0,157520,35768.0,10.247168005,US,Medicare Part D
Synjardy XR,Empagliflozin/Metformin HCl,Overall,278415268.5,20889934.0,252620,58868.0,14.665305971,US,Medicare Part D
Synribo,Omacetaxine Mepesuccinate,Overall,1116134.84,829.86,139,14.0,1344.9676331,US,Medicare Part D
Synthroid,Levothyroxine Sodium,Overall,355295646.3,312353257.07,4524476,1002444.0,1.1375390894,US,Medicare Part D
Syprine,Trientine HCl,Overall,702347.83,3220.0,34,,218.1204441,US,Medicare Part D
Tabloid,Thioguanine,Overall,634343.2,2090.0,82,21.0,304.37252128,US,Medicare Part D
Tabrecta,Capmatinib Hydrochloride,Overall,93104406.99,464468.0,4864,978.0,200.45599419,US,Medicare Part D
Taclonex,Calcipotriene/Betamethasone,Overall,664968.35,32400.0,376,138.0,20.524054969,US,Medicare Part D
Tacrolimus*,Tacrolimus,Overall,103329147.84,61473531.312,535062,204385.0,2.211436203,US,Medicare Part D
Tadalafil,Tadalafil,Overall,95218833.09,15792903.611,316347,74638.0,6.5726814019,US,Medicare Part D
Tadliq,Tadalafil,Overall,145609.31,11033.0,39,,13.197617149,US,Medicare Part D
Tafinlar,Dabrafenib Mesylate,Overall,146891649.98,1324197.0,11702,2120.0,113.69944545,US,Medicare Part D
Tafluprost,Tafluprost/PF,Overall,12670015.04,2612524.5,54282,15313.0,4.8587452656,US,Medicare Part D
Tagrisso,Osimertinib Mesylate,Overall,1231962204.0,2163426.0,70847,9387.0,569.45042745,US,Medicare Part D
Takhzyro,Lanadelumab-Flyo,Overall,194367297.26,15118.0,4162,468.0,12855.787062,US,Medicare Part D
Talicia,Omeprazole/Amoxicill/Rifabutin,Overall,3328152.48,695550.0,4147,4049.0,4.7849219754,US,Medicare Part D
Taltz Autoinjector,Ixekizumab,Overall,474538368.76,68923.0,61578,8491.0,6885.0509809,US,Medicare Part D
Taltz Autoinjector (2 Pack),Ixekizumab,Overall,59232799.11,8557.0,4227,2151.0,6922.1455078,US,Medicare Part D
Taltz Autoinjector (3 Pack),Ixekizumab,Overall,30764994.62,4455.0,1503,1258.0,6905.7226981,US,Medicare Part D
Taltz Syringe,Ixekizumab,Overall,41798562.66,6062.0,5098,730.0,6895.1769482,US,Medicare Part D
Talzenna,Talazoparib Tosylate,Overall,14816664.08,31602.0,878,234.0,525.99548121,US,Medicare Part D
Tamiflu,Oseltamivir Phosphate,Overall,71535.35,7599.0,685,605.0,11.777285394,US,Medicare Part D
Tamoxifen Citrate,Tamoxifen Citrate,Overall,12643104.67,25657348.857,372600,97487.0,0.4943868797,US,Medicare Part D
Tamsulosin HCl,Tamsulosin HCl,Overall,396151733.81,1570177871.1,19863299,5074519.0,0.2529646902,US,Medicare Part D
Targadox,Doxycycline Hyclate,Overall,27635.62,2079.0,43,20.0,13.292746513,US,Medicare Part D
Targretin*,Bexarotene,Overall,5943141.89,19565.0,222,55.0,340.06537051,US,Medicare Part D
Tarina 24 Fe,Norethindrone-E.Estradiol-Iron,Overall,6010.61,4648.0,117,30.0,1.2931604991,US,Medicare Part D
Tarina Fe 1-20 Eq,Norethindrone-E.Estradiol-Iron,Overall,14089.42,25032.0,631,139.0,0.5628563439,US,Medicare Part D
Taron-C DHA,Mvn-Min75/Iron/Iron Ps/Om3/DHA,Overall,1511.54,1650.0,39,16.0,0.9160848485,US,Medicare Part D
Tarpeyo,Budesonide,Overall,16016956.62,122152.0,1061,247.0,131.12316311,US,Medicare Part D
Tascenso ODT,Fingolimod Lauryl Sulfate,Overall,480968.81,1290.0,31,,372.67387865,US,Medicare Part D
Tasigna,Nilotinib HCl,Overall,394675625.23,2268289.0,24550,2961.0,173.98942427,US,Medicare Part D
Tasimelteon,Tasimelteon,Overall,24183026.1,37408.0,1168,314.0,646.4509143,US,Medicare Part D
Tasmar,Tolcapone,Overall,200754.8,1770.0,13,,113.42079096,US,Medicare Part D
Tavaborole,Tavaborole,Overall,17134173.39,394561.6,27414,9367.0,43.594877554,US,Medicare Part D
Tavalisse,Fostamatinib Disodium,Overall,39505314.27,167114.0,2895,486.0,236.39805246,US,Medicare Part D
Tavneos,Avacopan,Overall,33951024.79,395700.0,2233,420.0,85.799911018,US,Medicare Part D
Taytulla,Norethindrone-E.Estradiol-Iron,Overall,30373.7,3500.0,65,13.0,8.6782,US,Medicare Part D
Tazarotene,Tazarotene,Overall,2710202.19,495271.0,9946,4869.0,5.4390482448,US,Medicare Part D
Tazicef*,Ceftazidime,Overall,35616.54,9066.334,589,225.0,6.1785640086,US,Medicare Part D
Tazorac,Tazarotene,Overall,1699874.68,104250.0,1983,908.0,16.226029728,US,Medicare Part D
Taztia Xt,Diltiazem HCl,Overall,154573.02,220522.0,3678,1349.0,0.7042762768,US,Medicare Part D
Tazverik,Tazemetostat Hydrobromide,Overall,18985929.06,234798.0,1064,207.0,80.860693277,US,Medicare Part D
Tdvax,"Tetanus, Diphtheria Tox,Adult",Overall,448351.39,4970.0,9157,9111.0,90.211547284,US,Medicare Part D
Tecentriq,Atezolizumab,Overall,28732491.43,52908.0,2598,409.0,542.93138321,US,Medicare Part D
Tecfidera,Dimethyl Fumarate,Overall,234518995.77,1472427.0,23080,3154.0,159.27876356,US,Medicare Part D
Techlite Insulin Syringe,"Syrge-Ndl,Ins 0.3 Ml Half Mark",Overall,39376.17,215971.0,1652,794.0,0.1841065101,US,Medicare Part D
Techlite Insulin Syringe,"Syrge-Ndl,Ins 0.5 Ml Half Mark",Overall,52825.47,283277.0,2015,1043.0,0.1867603613,US,Medicare Part D
Techlite Insulin Syringe,"Syringe And Needle,Insulin,1ml",Overall,60599.78,319670.0,2493,1220.0,0.1896143263,US,Medicare Part D
Techlite Pen Needle,"Pen Needle, Diabetic",Overall,3187894.36,16329934.211,126093,53707.0,0.1952276987,US,Medicare Part D
Tecvayli,Teclistamab-Cqyv,Overall,289558.05,61.3,27,,5153.0938434,US,Medicare Part D
Teflaro,Ceftaroline Fosamil Acetate,Overall,11267093.29,225999.982,3876,887.0,50.288933736,US,Medicare Part D
Tegretol,Carbamazepine,Overall,13119142.78,6709003.0,23143,3667.0,2.8026467555,US,Medicare Part D
Tegretol XR,Carbamazepine,Overall,17280708.03,4599154.75,29233,4124.0,4.0909506281,US,Medicare Part D
Tegsedi,Inotersen Sodium,Overall,6341793.36,966.0,161,20.0,6565.0034783,US,Medicare Part D
Tekturna,Aliskiren Hemifumarate,Overall,1055688.61,95917.0,1580,343.0,11.147332093,US,Medicare Part D
Tekturna HCT,Aliskiren/Hydrochlorothiazide,Overall,387959.94,34764.0,640,423.0,11.160002022,US,Medicare Part D
Telmisartan,Telmisartan,Overall,56470709.49,87093418.0,1129594,289777.0,0.6494081559,US,Medicare Part D
Telmisartan-Amlodipine,Telmisartan/Amlodipine,Overall,3952665.76,1399356.0,18726,5415.0,2.8248760514,US,Medicare Part D
Telmisartan-Hydrochlorothiazid,Telmisartan/Hydrochlorothiazid,Overall,31715791.46,17553213.0,228518,61307.0,1.8107687897,US,Medicare Part D
Temazepam,Temazepam,Overall,30183893.86,80559678.7,2364560,394771.0,0.3855783873,US,Medicare Part D
Temozolomide,Temozolomide,Overall,89387.91,1429.0,141,41.0,74.180978565,US,Medicare Part D
Temsirolimus,Temsirolimus,Overall,111689.81,91.0,32,,1224.2765865,US,Medicare Part D
Tencon,Butalbital/Acetaminophen,Overall,7705.6,11830.0,225,86.0,0.6513609467,US,Medicare Part D
Tenivac,Tetanus-Diphtheria Toxoids/PF,Overall,2889258.16,31446.05,51677,51546.0,94.178838815,US,Medicare Part D
Tenofovir Disoproxil Fumarate,Tenofovir Disoproxil Fumarate,Overall,19689251.74,3999980.0,78659,15480.0,4.9671060005,US,Medicare Part D
Tenoretic 50,Atenolol/Chlorthalidone,Overall,106839.67,8734.0,150,28.0,12.232616213,US,Medicare Part D
Tenormin,Atenolol,Overall,3536521.75,266260.0,2934,678.0,13.271318249,US,Medicare Part D
Tepezza,Teprotumumab-Trbw,Overall,129065494.46,7962.24,2367,455.0,16209.696575,US,Medicare Part D
Tepmetko,Tepotinib HCl,Overall,22472803.62,56228.0,1056,249.0,399.67282528,US,Medicare Part D
Terazosin HCl,Terazosin HCl,Overall,39888386.52,128181947.0,1371313,339977.0,0.3122964941,US,Medicare Part D
Terbinafine HCl,Terbinafine HCl,Overall,11567666.27,30209503.365,711486,415181.0,0.3840571779,US,Medicare Part D
Terbutaline Sulfate*,Terbutaline Sulfate,Overall,1453478.54,444484.0,3979,1087.0,3.2889732352,US,Medicare Part D
Terconazole,Terconazole,Overall,4059953.63,4208958.5,122626,84152.0,2.065692696,US,Medicare Part D
Teriflunomide,Teriflunomide,Overall,110383399.91,1018053.0,29686,5394.0,105.91954751,US,Medicare Part D
Teriparatide,Teriparatide,Overall,89084656.19,83212.0,30242,7021.0,1068.1307757,US,Medicare Part D
Terumo Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",Overall,260.07,1352.0,33,11.0,0.1912982035,US,Medicare Part D
Testim,Testosterone,Overall,1056001.32,265925.0,926,229.0,3.9710494312,US,Medicare Part D
Testopel,Testosterone,Overall,1028087.62,9384.0,919,423.0,109.55750426,US,Medicare Part D
Testosterone,Testosterone,Overall,117035924.32,73109435.5,494459,116916.0,1.7123856681,US,Medicare Part D
Testosterone Cypionate,Testosterone Cypionate,Overall,37968691.51,4153566.523,935456,242810.0,9.2984757162,US,Medicare Part D
Testosterone Enanthate,Testosterone Enanthate,Overall,850691.61,61911.5,10411,3568.0,13.740445798,US,Medicare Part D
Tetrabenazine,Tetrabenazine,Overall,58876343.52,1910918.0,25914,3523.0,31.313281669,US,Medicare Part D
Tetracaine HCl,Tetracaine HCl,Overall,8371.16,1399.0,157,136.0,5.9836740529,US,Medicare Part D
Tetracaine HCl*,Tetracaine HCl/PF,Overall,3390.22,444.0,80,56.0,7.6356306306,US,Medicare Part D
Tetracycline HCl,Tetracycline HCl,Overall,6369575.42,2417022.16,45485,38577.0,2.6565060879,US,Medicare Part D
Texacort,Hydrocortisone,Overall,43580.92,6180.0,143,111.0,7.0519288026,US,Medicare Part D
Tezspire,Tezepelumab-Ekko,Overall,88238001.89,39615.67,20162,3451.0,2227.1281872,US,Medicare Part D
Thalitone,Chlorthalidone,Overall,538436.24,142259.0,3257,1250.0,3.7849010607,US,Medicare Part D
Thalomid,Thalidomide,Overall,19395778.16,80752.0,2709,500.0,242.40112754,US,Medicare Part D
Theo-24,Theophylline Anhydrous,Overall,3502583.31,697844.0,12454,3977.0,5.2039718523,US,Medicare Part D
Theophylline,Theophylline Anhydrous,Overall,416560.57,2879505.689,3166,650.0,0.1435242362,US,Medicare Part D
Theophylline ER,Theophylline Anhydrous,Overall,24909785.7,12820775.511,178975,39063.0,1.8032512422,US,Medicare Part D
Thiola,Tiopronin,Overall,3477681.31,118980.0,512,52.0,29.229125147,US,Medicare Part D
Thiola EC,Tiopronin,Overall,23230085.46,316804.0,2679,261.0,75.901873109,US,Medicare Part D
Thioridazine HCl,Thioridazine HCl,Overall,1814632.51,2660378.35,28763,3595.0,0.6868757908,US,Medicare Part D
Thiothixene,Thiothixene,Overall,2752622.15,1830536.0,23557,3213.0,1.4933807007,US,Medicare Part D
Thrivite Rx,"Prenatal Vit,Calc76/Iron/Folic",Overall,9399.7,15419.0,290,106.0,0.6096180038,US,Medicare Part D
Thyquidity,Levothyroxine Sodium,Overall,221616.93,174905.5,734,204.0,1.2672063985,US,Medicare Part D
Thyrogen,Thyrotropin Alfa,Overall,398119.73,198.0,98,97.0,2010.7057071,US,Medicare Part D
Thyroid,"Thyroid,Pork",Overall,102976.06,121553.0,1695,1066.0,0.8621695439,US,Medicare Part D
Tiadylt ER,Diltiazem HCl,Overall,8380066.64,16493736.0,201906,65321.0,0.5111971389,US,Medicare Part D
Tiagabine HCl,Tiagabine HCl,Overall,8069841.92,1633612.75,17214,2484.0,5.2073079833,US,Medicare Part D
Tiazac,Diltiazem HCl,Overall,107625.65,34577.0,541,114.0,3.1478357588,US,Medicare Part D
Tibsovo,IVosidenib,Overall,184488983.35,335927.0,5977,1183.0,549.19079392,US,Medicare Part D
Ticovac,Tick-Borne Encephalitis Vaccin,Overall,28454.39,49.5,82,45.0,588.70785522,US,Medicare Part D
Tigan*,Trimethobenzamide HCl,Overall,161925.74,6472.0,258,143.0,25.019428307,US,Medicare Part D
Tigecycline,Tigecycline,Overall,3528470.8,170078.6,3325,655.0,31.365845677,US,Medicare Part D
Tiglutik,Riluzole,Overall,3051835.49,472200.0,764,181.0,6.4630145913,US,Medicare Part D
Tikosyn,Dofetilide,Overall,789599.1,72541.0,626,186.0,10.878393584,US,Medicare Part D
Tilia Fe,Norethindrone-E.Estradiol-Iron,Overall,27694.05,17556.0,282,80.0,1.5774692413,US,Medicare Part D
Timolol Maleate,Timolol Maleate/PF,Overall,9682201.83,1938230.0,21546,7343.0,4.996373494,US,Medicare Part D
Timolol Maleate*,Timolol Maleate,Overall,63904505.25,27626030.926,2764835,789738.0,2.7380447398,US,Medicare Part D
Timoptic Ocudose,Timolol Maleate/PF,Overall,4530521.96,451233.0,5098,1666.0,10.02427917,US,Medicare Part D
Tinidazole,Tinidazole,Overall,384990.48,110932.0,8310,6633.0,3.5668297037,US,Medicare Part D
Tiopronin,Tiopronin,Overall,1271898.43,55742.0,224,36.0,22.817595888,US,Medicare Part D
Tiotropium Bromide,Tiotropium Bromide,Overall,25540088.63,1945445.8,40136,25609.0,13.128141956,US,Medicare Part D
Tirosint,Levothyroxine Sodium,Overall,15388462.91,3347429.0,57965,12698.0,4.5980753951,US,Medicare Part D
Tirosint-Sol,Levothyroxine Sodium,Overall,1876819.94,393765.0,7883,2138.0,4.7669243599,US,Medicare Part D
Tis-U-Sol Pentalyte,"Sod,Pot Chlor/Mag/Sod,Pot Phos",Overall,269.96,34000.0,34,,0.00794,US,Medicare Part D
Tivdak,Tisotumab Vedotin-Tftv,Overall,703742.3,106.0,26,,6639.0783019,US,Medicare Part D
Tivicay,Dolutegravir Sodium,Overall,657133269.0,8798913.0,266809,30088.0,74.721583683,US,Medicare Part D
Tivicay Pd,Dolutegravir Sodium,Overall,35827.16,4650.0,30,,7.7047655914,US,Medicare Part D
Tizanidine HCl,Tizanidine HCl,Overall,91972316.63,528212835.23,6511776,1905964.0,0.1760495319,US,Medicare Part D
Tlando,Testosterone Undecanoate,Overall,771581.59,118614.0,891,226.0,6.5049790918,US,Medicare Part D
Tobi,Tobramycin In 0.225% Sod Chlor,Overall,148701.97,4800.0,21,,30.979577083,US,Medicare Part D
Tobi Podhaler,Tobramycin,Overall,11125293.88,207984.0,929,315.0,53.491104508,US,Medicare Part D
Tobradex,Tobramycin/Dexamethasone,Overall,15780448.11,200256.5,55115,39403.0,78.983784019,US,Medicare Part D
Tobradex St,Tobramycin/Dexamethasone,Overall,3685447.66,72633.5,13756,10925.0,50.740328636,US,Medicare Part D
Tobramycin,Tobramycin In 0.225% Sod Chlor,Overall,2582415.24,257515.0,1244,559.0,10.052139923,US,Medicare Part D
Tobramycin Sulfate,Tobramycin Sulfate,Overall,1954900.11,885998.281,10265,3968.0,2.2876942433,US,Medicare Part D
Tobramycin*,Tobramycin,Overall,2165446.12,1302654.07,240644,195319.0,1.3758370392,US,Medicare Part D
Tobramycin-Dexamethasone,Tobramycin/Dexamethasone,Overall,31232465.34,2520339.868,484149,367158.0,12.393414719,US,Medicare Part D
Tobrex,Tobramycin,Overall,1216624.05,16503.5,4574,3603.0,73.734645465,US,Medicare Part D
Tolcapone,Tolcapone,Overall,997902.38,23187.0,187,25.0,44.272517467,US,Medicare Part D
Tolsura,Itraconazole,Overall,769424.8,18920.0,230,50.0,40.667272727,US,Medicare Part D
Tolterodine Tartrate,Tolterodine Tartrate,Overall,14405120.41,12742671.559,149460,39625.0,1.1364136614,US,Medicare Part D
Tolterodine Tartrate ER,Tolterodine Tartrate,Overall,91643656.36,35340255.0,621750,160195.0,2.5972593384,US,Medicare Part D
Tolvaptan,Tolvaptan,Overall,35698399.78,119992.0,5810,1228.0,296.43737376,US,Medicare Part D
Topamax,Topiramate,Overall,47505377.64,2973247.5,23764,3265.0,17.074616626,US,Medicare Part D
Topiramate,Topiramate,Overall,56441529.21,315425244.42,3134926,644196.0,0.1786147403,US,Medicare Part D
Topiramate ER,Topiramate,Overall,30597576.31,1660461.8,28551,6210.0,18.709732731,US,Medicare Part D
Topotecan HCl,Topotecan HCl,Overall,63211.09,1330.0,109,36.0,81.14159663,US,Medicare Part D
Toprol XL,Metoprolol Succinate,Overall,5726667.82,3758935.5,41997,10147.0,1.5472015363,US,Medicare Part D
Toremifene Citrate,Toremifene Citrate,Overall,1198135.58,39786.0,1074,173.0,30.109040768,US,Medicare Part D
Torsemide,Torsemide,Overall,62185203.14,238873374.57,2730421,675579.0,0.2666918984,US,Medicare Part D
Tosymra,Sumatriptan,Overall,492448.94,4380.0,589,185.0,112.43126484,US,Medicare Part D
Toujeo Max Solostar,"Insulin Glargine,Hum.Rec.Anlog",Overall,488777502.04,5196220.181,407926,106268.0,94.064047522,US,Medicare Part D
Toujeo Solostar,"Insulin Glargine,Hum.Rec.Anlog",Overall,541871907.75,5754670.45,676925,163635.0,94.162109274,US,Medicare Part D
Tovet Emollient,Clobetasol Propionate/Emoll,Overall,36777.46,8900.0,89,53.0,4.1322988764,US,Medicare Part D
Toviaz,Fesoterodine Fumarate,Overall,8530725.68,720255.0,17729,7230.0,11.835911301,US,Medicare Part D
Tpn Electrolytes,Sodium/Pot/Mag/Calc/Chlor/Acet,Overall,16942.76,37500.0,28,,0.4518069333,US,Medicare Part D
Tracleer,Bosentan,Overall,15070481.97,71772.0,1192,128.0,209.75045964,US,Medicare Part D
Tradjenta,Linagliptin,Overall,1293567778.3,71687221.889,1496546,286808.0,18.044607452,US,Medicare Part D
Tramadol HCl,Tramadol HCl,Overall,91679129.05,811092107.12,12677119,3884717.0,0.1132644967,US,Medicare Part D
Tramadol HCl ER,Tramadol HCl,Overall,19241138.9,6771299.0,211785,35020.0,2.8788021458,US,Medicare Part D
Tramadol HCl-Acetaminophen,Tramadol HCl/Acetaminophen,Overall,4474512.93,17913466.0,302935,120732.0,0.2497899792,US,Medicare Part D
Trandolapril,Trandolapril,Overall,2102137.81,5529101.0,60335,14826.0,0.3800406293,US,Medicare Part D
Trandolapril-Verapamil ER,Trandolapril/Verapamil HCl,Overall,1880902.26,474563.0,5978,1534.0,3.9636766408,US,Medicare Part D
Tranexamic Acid*,Tranexamic Acid,Overall,2914037.29,1225574.847,32829,19495.0,2.3847309344,US,Medicare Part D
Transderm-Scop,Scopolamine,Overall,356429.51,17438.0,1759,788.0,20.439190317,US,Medicare Part D
Tranylcypromine Sulfate,Tranylcypromine Sulfate,Overall,3878405.53,2367926.5,10992,1773.0,1.6393152511,US,Medicare Part D
Travasol,Parenteral Amino Acid 10% No.6,Overall,48829.95,1011928.55,203,28.0,0.0482543456,US,Medicare Part D
Travatan Z,Travoprost,Overall,12901633.44,142400.5,27916,7534.0,90.601040305,US,Medicare Part D
Travoprost,Travoprost,Overall,114118827.65,2506159.724,503400,123672.0,45.632952053,US,Medicare Part D
Trazimera,Trastuzumab-Qyyp,Overall,5125689.34,3126.0,1147,174.0,2077.8161903,US,Medicare Part D
Trazodone HCl,Trazodone HCl,Overall,216388379.07,1065891128.5,17040644,3666058.0,0.2087845388,US,Medicare Part D
Treanda,Bendamustine HCl,Overall,1464633.66,682.0,146,45.0,2541.4175749,US,Medicare Part D
